station;year;parameter;min;25% quantile;median;75% quantile;max;std_dev;rel_std_dev;outliers;values;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Cyprodinil;0;0;0;0;0.0007;0.000134615;500;[0.0007];0;0;0;0;0;0;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Cyprodinil;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Cyprosulfamid;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Cyprosulfamid;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Decylaminoxid;0;0;0;0;0.003;0.000587878;489.8979486;[0.003];0;0;0;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Decylaminoxid;0;0;0;0;0.002;0.00057564;249.4438258;[0.002, 0.002];0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.002;0.001;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Decylaminoxid;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2018;DEET;0;0.0105;0.012;0.01825;0.03;0.006551119;46.53800361;[];0.012;0.012;0.011;0.011;0.009;0.008;0.007;0.009;0.011;0.011;0.012;0.013;0.012;0.016;0.018;0.022;0.03;0.023;0.025;0.025;0.019;0.009;0;0.013;0.017;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;DEET;0.007;0.008;0.0095;0.012;0.026;0.00486337;44.05840335;[0.026];0.008;0.011;0.013;0.012;0.01;0.009;0.008;0.008;0.009;0.008;0.007;0.011;0.012;0.016;0.017;0.025;0.026;0.01;0.01;0.009;0.01;0.008;0.008;0.007;0.007;0.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;DEET;0.003;0.007;0.009;0.0105;0.018;0.003315298;34.97149657;[];0.003;0.007;0.009;0.006;0.007;0.007;0.008;0.007;0.009;0.008;0.009;0.011;0.007;0.015;0.01;0.012;0.018;0.017;0.009;0.01;0.0093;0.0089;0.0078;0.013;0.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;DEET;0.0043;0.006;0.00735;0.01125;0.015;0.00303444;35.87787045;[];0.0079;0.0069;0.0074;0.0053;0.0043;0.0064;0.007;0.0061;0.0055;0.0071;0.0043;0.0073;0.0096;0.011;0.0091;0.011;0.012;0.015;0.012;0.014;0.012;0.013;0.0081;0.0057;0.0055;0.0064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;DEET;0.0047;0.0063;0.00705;0.01125;0.026;0.005261741;55.29719606;[0.026];0.0047;0.011;0.012;0.0074;0.0052;0.0051;0.0057;0.0069;0.0064;0.0073;0.0067;0.0094;0.0088;0.014;0.019;0.026;0.019;0.017;0.011;0.0064;0.0049;0.0068;0.007;0.0071;0.0063;0.0063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Deferasirox;0;0;0;0;0;0;0;[];0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Deferasirox;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desamino-metamitron;0;0.001;0.002;0.003;0.031;0.0060008;172.4367801;[0.031];0;0.002;0.003;0.002;0.002;0.004;0.002;0.002;0.004;0.009;0.008;0.031;0.003;0.003;0.002;0.001;0.001;0;0.001;0.001;0.002;0.001;0.002;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desamino-metamitron;0;0.001;0.002;0.00325;0.008;0.001796199;76.55930773;[0.008];0;0;0.001;0.001;0.001;0.002;0.002;0.002;0.002;0.005;0.004;0.008;0.005;0.005;0.004;0.001;0.002;0.003;0.001;0.001;0.001;0.002;0.002;0.002;0.002;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desamino-metamitron;0;0;0.001;0.002;0.006;0.001455961;114.7120802;[0.006];0.002;0.001;0.002;0.002;0.001;0.001;0.002;0.002;0.002;0.006;0.003;0.004;0.002;0.002;0;0;0;0;0;0;0;0;0.001;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desamino-metribuzin;0;0;0;0.001;0.001;0.00048;133.3333333;[];0;0;0.001;0.001;0;0.001;0.001;0.001;0.001;0;0.001;0.001;0;0;0;0;0;0;0;0;0.001;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desamino-metribuzin;0;0;0;0;0.002;0.000504418;218.5812841;[0.002];0;0;0;0;0;0;0.001;0;0;0.001;0;0.001;0;0;0;0;0;0.002;0.001;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desamino-metribuzin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Descyclopropyl-irgarol;0;0;0;0;0.001;0.000195959;489.8979486;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Descyclopropyl-irgarol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Descyclopropyl-irgarol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desethyl-2-hydroxy-atrazin;0;0;0;0;0.001;0.000266469;346.4101615;[0.001, 0.001];0;0;0;0;0;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desethyl-2-hydroxy-atrazin;0;0;0;0;0.001;0.000293544;308.2207001;[0.001, 0.001];0;0.001;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desethyl-2-hydroxy-terbuthylazin;0;0;0;0;0.002;0.000391918;489.8979486;[0.002];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desethyl-2-hydroxy-terbuthylazin;0;0;0;0;0.003;0.001006635;237.9318605;[];0;0;0.003;0;0;0.002;0;0;0;0;0;0;0;0.003;0.003;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desethyl-2-hydroxy-terbuthylazin;0;0;0;0;0.002;0.000532939;346.4101615;[0.002, 0.002];0;0;0;0.002;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desethyl-atrazin;0;0.004;0.005;0.006;0.007;0.001897367;43.12196809;[];0.005;0.007;0.007;0.006;0.006;0.006;0.005;0.006;0.006;0;0.004;0.004;0;0.003;0;0.004;0.004;0.004;0.004;0.004;0.005;0.005;0.005;0.005;0.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desethyl-atrazin;0;0.004;0.005;0.005;0.006;0.001211386;26.24669291;[0.0];0.005;0.005;0.004;0.006;0.005;0.006;0;0.005;0.005;0.005;0.005;0.005;0.004;0.004;0.004;0.003;0.005;0.006;0.005;0.005;0.005;0.004;0.005;0.005;0.006;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desethyl-atrazin;0;0;0.004;0.004;0.005;0.001870433;63.15748787;[];0.003;0.004;0.004;0.004;0.004;0.004;0.005;0.005;0.005;0.004;0.004;0.004;0;0;0.004;0.003;0.003;0;0;0;0;0.004;0;0.004;0.004;0.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desethyl-terbuthylazin;0.001;0.002;0.003;0.003;0.004;0.000708802;25.68122485;[];0.002;0.003;0.001;0.003;0.003;0.004;0.003;0.003;0.003;0.002;0.002;0.003;0.004;0.004;0.002;0.002;0.003;0.002;0.003;0.003;0.003;0.003;0.003;0.003;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desethyl-terbuthylazin;0.002;0.003;0.003;0.00425;0.009;0.001676941;44.94892651;[0.009];0.002;0.003;0.003;0.003;0.003;0.003;0.005;0.003;0.003;0.002;0.002;0.003;0.003;0.009;0.008;0.005;0.005;0.006;0.004;0.003;0.003;0.003;0.004;0.003;0.003;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desethyl-terbuthylazin;0.001;0.002;0.002;0.00225;0.003;0.000481922;21.98239313;[];0.003;0.003;0.003;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.003;0.003;0.003;0.002;0.002;0.002;0.002;0.002;0.002;0.001;0.002;0.002;0.002;0.002;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desisopropyl-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desisopropyl-atrazin;0;0;0;0;0.003;0.000576923;500;[0.003];0;0;0;0;0;0;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desisopropyl-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desmedipham;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desmedipham;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desmedipham;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desmetryn;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2018;Desphenyl-chloridazon;0;0;0;0.03125;0.061;0.019592596;174.4546229;[];0.045;0.032;0;0;0.032;0;0.031;0.032;0;0;0;0;0;0;0;0;0;0;0;0;0.059;0;0;0;0;0.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;Desphenyl-chloridazon;0;0.009;0.014;0.0185;0.026;0.006345688;45.20215845;[];0.012;0.026;0.024;0.025;0.012;0.02;0.022;0.018;0.017;0.015;0.014;0.007;0.009;0.007;0.009;0;0.005;0.008;0.011;0.011;0.014;0.014;0.014;0.022;0.016;0.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Desphenyl-chloridazon;0.005;0.009;0.014;0.0225;0.028;0.00708847;45.55571665;[];0.018;0.025;0.028;0.013;0.025;0.025;0.018;0.026;0.022;0.009;0.014;0.015;0.006;0.005;0.008;0.01;0.006;0.009;0.007;0.013;0.014;0.018;0.011;0.021;0.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Desphenyl-chloridazon;0;0.016;0.0205;0.023;0.027;0.005757424;30.42541041;[0.0];0.021;0.023;0.025;0.024;0.026;0.027;0;0.021;0.021;0.018;0.014;0.016;0.011;0.01;0.016;0.013;0.02;0.023;0.02;0.016;0.018;0.021;0.023;0.022;0.02;0.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Desphenyl-chloridazon;0.007;0.008;0.0155;0.0185;0.026;0.005531513;38.66111051;[];0.018;0.02;0.026;0.02;0.017;0.022;0.023;0.017;0.016;0.016;0.012;0.011;0.01;0.007;0.008;0.008;0.008;0.007;0.009;0.007;0.008;0.014;0.015;0.016;0.017;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Dexamethason;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Dexamethason;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Dexamethason;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diazepam;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diazepam;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diazepam;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2018;Diazinon;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;Diazinon;0;0;0;0;0.001;0.000192308;500;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diazinon;0;0;0;0;0.001;0.000195959;489.8979486;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diazinon;0;0;0;0;0.001;0.000192308;500;[0.001];0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diazinon;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2018;Dicamba;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;Dicamba;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Dicamba;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Dicamba;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Dicamba;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Dichlorprop;0;0;0;0.0005;0.002;0.000685857;190.5158689;[];0.001;0.002;0;0;0;0;0;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Dichlorprop;0;0;0.0025;0.005;0.007;0.002193657;80.33109426;[];0;0;0;0.002;0.002;0.007;0.003;0.003;0.007;0.005;0.003;0.004;0.004;0.005;0.005;0.004;0.002;0;0;0;0;0.005;0.005;0.002;0.002;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Dichlorprop;0;0;0.001;0.00425;0.007;0.002374981;112.2718071;[];0;0.005;0.002;0.005;0.002;0.005;0.003;0.003;0.003;0.004;0.004;0.007;0.006;0.006;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2018;Diclofenac;0.003;0.0165;0.0235;0.04075;0.077;0.017178492;59.71133627;[];0.033;0.03;0.025;0.05;0.04;0.043;0.039;0.026;0.022;0.022;0.021;0.018;0.017;0.013;0.008;0.003;0.015;0.015;0.013;0.017;0.025;0.019;0.053;0.06;0.077;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;Diclofenac;0.008;0.014;0.0245;0.03425;0.058;0.013181931;50.55017914;[];0.035;0.053;0.058;0.047;0.037;0.034;0.024;0.025;0.022;0.022;0.014;0.019;0.014;0.012;0.008;0.01;0.014;0.01;0.015;0.015;0.032;0.025;0.03;0.036;0.033;0.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diclofenac;0.008;0.012;0.019;0.028;0.07;0.014304908;63.18422371;[0.07];0.009;0.043;0.04;0.024;0.036;0.02;0.019;0.019;0.011;0.017;0.015;0.013;0.014;0.016;0.011;0.008;0.01;0.012;0.012;0.021;0.025;0.031;0.025;0.07;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diclofenac;0.01;0.012;0.0225;0.03425;0.045;0.010744477;45.35006545;[];0.036;0.039;0.027;0.023;0.028;0.035;0.034;0.022;0.025;0.022;0.012;0.015;0.012;0.012;0.012;0.01;0.011;0.012;0.012;0.017;0.019;0.026;0.039;0.041;0.045;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diclofenac;0.005;0.01;0.02;0.03;0.062;0.013393675;62.63229361;[0.062];0.021;0.024;0.062;0.04;0.026;0.03;0.03;0.03;0.014;0.019;0.01;0.01;0.007;0.011;0.009;0.005;0.006;0.01;0.012;0.013;0.011;0.024;0.027;0.028;0.033;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Didesmethyl-diuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Didesmethyl-diuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Didesmethyl-diuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Didesmethyl-isoproturon;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Didesmethyl-isoproturon;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Didesmethyl-isoproturon;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diflubenzuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diflubenzuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diflubenzuron;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2019;Diflufenican;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diflufenican;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diflufenican;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diflufenican;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diglyme;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2021;Diglyme;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2022;Diglyme;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brugg;2020;Diketo-metribuzin;0;0;0;0;0;0;0;[];0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
